Year,Economy Label,Mode Label,Direction Label,US dollars at current prices in millions,US dollars at current prices per capita,Percentage of total world,Percentage of Gross Domestic Product
2013,Bangladesh,Flow,Outward,33.73,0.221,0.00237,0.02197
2013,Bangladesh,Stock,Inward,8593.49,56.254,0.034413,5.59818
2013,Bangladesh,Stock,Outward,142.47,0.933,0.000566,0.09281
2013,Armenia,Flow,Inward,346.092,119.441,0.023811,3.11193
2013,Armenia,Flow,Outward,30.263,10.444,0.002126,0.27211
2013,Armenia,Stock,Inward,5490.668,1894.907,0.021987,49.37001
2013,Armenia,Stock,Outward,335.493,115.783,0.001332,3.01663
2013,Barbados,Flow,Inward,117.802,414.367,0.008105,2.51862
2013,Barbados,Flow,Outward,40.009,140.731,0.002811,0.85539
2013,Barbados,Stock,Inward,6182.889,21748.221,0.02476,132.19068
2013,Barbados,Stock,Outward,4010.39,14106.489,0.015925,85.74248
2013,Belgium,Flow,Inward,23898.001,2142.548,1.644162,4.5813
2013,Belgium,Flow,Outward,40686.633,3647.714,2.858361,7.79971
2013,Belgium,Stock,Inward,625200.831,56051.675,2.50363,119.85231
2013,Belgium,Stock,Outward,590502.695,52940.853,2.344878,113.2006
2013,Bermuda,Flow,Inward,54.9,852.736,0.003777,0.84909
2013,Bermuda,Flow,Outward,50.0,776.627,0.003513,0.7733
2013,Bermuda,Stock,Inward,2664.0,41378.668,0.010668,41.20168
2013,Bermuda,Stock,Outward,835.0,12969.665,0.003316,12.91419
2013,Bhutan,Flow,Inward,21.809,30.706,0.0015,1.21272
2013,Bhutan,Stock,Inward,158.911,223.744,0.000636,8.83659
2013,Bolivia (Plurinational State of),Flow,Inward,1749.558,165.955,0.120368,5.70644
2013,Bolivia (Plurinational State of),Stock,Inward,10992.277,1042.676,0.044019,35.85295
2013,Bolivia (Plurinational State of),Stock,Outward,602.802,57.179,0.002394,1.96613
2013,Bosnia and Herzegovina,Flow,Inward,276.362,78.011,0.019013,1.52022
2013,Bosnia and Herzegovina,Flow,Outward,44.476,12.555,0.003125,0.24466
2013,Bosnia and Herzegovina,Stock,Inward,8502.922,2400.194,0.03405,46.77305
2013,Bosnia and Herzegovina,Stock,Outward,369.539,104.313,0.001467,2.03277
2013,Botswana,Flow,Inward,67.137,32.55,0.004619,0.45053
2013,Botswana,Flow,Outward,-84.633,-41.033,-0.005946,-0.56794
2013,Botswana,Stock,Inward,3683.561,1785.925,0.014751,24.71907
2013,Botswana,Stock,Outward,821.964,398.518,0.003264,5.51591
2013,Brazil,Flow,Inward,59089.345,293.924,4.065297,2.38955
2013,Brazil,Flow,Outward,-478.18,-2.379,-0.033594,-0.01934
2013,Brazil,Stock,Inward,627788.723,3122.769,2.513993,25.38757
2013,Brazil,Stock,Outward,203799.362,1013.746,0.809284,8.24158
2013,Belize,Flow,Inward,95.156,275.252,0.006547,6.0248
2013,Belize,Flow,Outward,0.684,1.98,4.8e-05,0.04334
2013,Belize,Stock,Inward,1833.281,5302.992,0.007341,116.07356
2013,Belize,Stock,Outward,63.392,183.368,0.000252,4.01363
2013,Solomon Islands,Flow,Inward,53.362,93.399,0.003671,5.0692
2013,Solomon Islands,Flow,Outward,3.003,5.256,0.000211,0.28526
2013,Solomon Islands,Stock,Inward,759.358,1329.108,0.003041,72.13684
2013,Solomon Islands,Stock,Outward,47.299,82.788,0.000188,4.4933
2013,British Virgin Islands,Flow,Inward,104804.764,3632747.466,7.210479,10147.7553
2013,British Virgin Islands,Flow,Outward,69362.541,2404247.508,4.872932,6716.05049
2013,British Virgin Islands,Stock,Inward,588507.893,20398887.12,2.356692,56982.46762
2013,British Virgin Islands,Stock,Outward,69362.541,2404247.508,0.275438,6716.05049
2013,Brunei Darussalam,Flow,Inward,775.642,1917.941,0.053364,4.2867
2013,Brunei Darussalam,Stock,Inward,6250.689,15456.165,0.025031,34.54536
2013,Bulgaria,Flow,Inward,1837.744,252.088,0.126435,3.30573
2013,Bulgaria,Flow,Outward,186.732,25.615,0.013119,0.33589
2013,Bulgaria,Stock,Inward,50301.954,6900.044,0.201435,90.48319
2013,Bulgaria,Stock,Outward,3515.822,482.274,0.013961,6.32426
2013,Myanmar,Flow,Inward,584.298,11.268,0.040199,0.885
2013,Myanmar,Stock,Inward,16705.712,322.178,0.066898,25.30302
2013,Burundi,Flow,Inward,7.407,0.776,0.00051,0.30213
2013,Burundi,Flow,Outward,0.167,0.017,1.2e-05,0.0068
2013,Burundi,Stock,Inward,131.692,13.804,0.000527,5.37163
2013,Burundi,Stock,Outward,2.599,0.272,1e-05,0.106
2013,Belarus,Flow,Inward,2229.6,236.6,0.153395,2.95204
2013,Belarus,Flow,Outward,245.7,26.073,0.017261,0.32531
2013,Belarus,Stock,Inward,16669.1,1768.886,0.066752,22.07023
2013,Belarus,Stock,Outward,724.3,76.861,0.002876,0.95899
2013,Cambodia,Flow,Inward,2068.471,137.656,0.142309,13.54713
2013,Cambodia,Flow,Outward,62.268,4.144,0.004375,0.40781
2013,Cambodia,Stock,Inward,17292.717,1150.828,0.069249,113.25594
2013,Cambodia,Stock,Outward,456.249,30.363,0.001812,2.98813
2013,Cameroon,Flow,Inward,567.239,25.693,0.039026,1.75354
2013,Cameroon,Flow,Outward,-137.528,-6.229,-0.009662,-0.42515
2013,Cameroon,Stock,Inward,4972.591,225.235,0.019913,15.3721
2013,Cameroon,Stock,Outward,968.991,43.891,0.003848,2.99551
2013,Canada,Flow,Inward,69368.241,1965.299,4.772476,3.75531
2013,Canada,Flow,Outward,57362.106,1625.148,4.029865,3.10534
2013,Canada,Stock,Inward,982529.135,27836.419,3.934558,53.19
2013,Canada,Stock,Outward,1149973.684,32580.356,4.56653,62.25474
2013,Cabo Verde,Flow,Inward,72.088,140.869,0.00496,3.89465
2013,Cabo Verde,Flow,Outward,-8.97,-17.528,-0.00063,-0.48461
2013,Cabo Verde,Stock,Inward,1809.045,3535.086,0.007244,97.73591
2013,Cayman Islands,Flow,Inward,34907.994,582450.308,2.40164,779.6458
2013,Cayman Islands,Flow,Outward,19070.902,318203.698,1.33979,425.93535
2013,Cayman Islands,Stock,Inward,34907.994,582450.308,0.13979,779.6458
2013,Cayman Islands,Stock,Outward,19070.902,318203.698,0.07573,425.93535
2013,Central African Republic,Flow,Inward,1.853,0.417,0.000127,0.10956
2013,Central African Republic,Stock,Inward,619.414,139.258,0.00248,36.62864
2013,Sri Lanka,Flow,Inward,932.551,45.131,0.064159,1.25482
2013,Sri Lanka,Flow,Outward,65.073,3.149,0.004572,0.08756
2013,Sri Lanka,Stock,Inward,8959.472,433.599,0.035878,12.05562
2013,Sri Lanka,Stock,Outward,540.161,26.141,0.002145,0.72683
2013,Chad,Flow,Inward,520.201,39.348,0.035789,3.76754
2013,Chad,Stock,Inward,4975.838,376.375,0.019926,36.03736
2013,Chile,Flow,Inward,21727.203,1236.502,1.494813,7.80475
2013,Chile,Flow,Outward,9405.101,535.247,0.660737,3.37846
2013,Chile,Stock,Inward,219062.578,12466.917,0.877241,78.6907
2013,Chile,Stock,Outward,106048.882,6035.274,0.421119,38.09441
2013,China,Flow,Inward,123911.0,89.024,8.524972,1.29472
2013,China,Flow,Outward,107843.71,77.48,7.576353,1.12684
2013,China,Stock,Inward,955851.0,686.732,3.827725,9.9875
2013,China,Stock,Outward,660478.4,474.521,2.622751,6.90121
2013,"China, Taiwan Province of",Flow,Inward,3598.0,153.619,0.247539,0.70144
2013,"China, Taiwan Province of",Flow,Outward,14285.0,609.908,1.003565,2.78491
2013,"China, Taiwan Province of",Stock,Inward,64233.0,2742.471,0.257222,12.52245
2013,"China, Taiwan Province of",Stock,Outward,267658.0,11427.836,1.062866,52.18089
2013,Colombia,Flow,Inward,16210.0,348.636,1.115234,4.24217
2013,Colombia,Flow,Outward,7652.0,164.575,0.537577,2.00253
2013,Colombia,Stock,Inward,128213.0,2757.536,0.513432,33.55341
2013,Colombia,Stock,Outward,39183.0,842.727,0.155595,10.25421
2013,Comoros,Flow,Inward,4.232,5.707,0.000291,0.37921
2013,Comoros,Stock,Inward,97.246,131.146,0.000389,8.71454
2013,Congo,Flow,Inward,609.44,131.835,0.041929,3.39453
2013,Congo,Flow,Outward,-13.517,-2.924,-0.00095,-0.07529
2013,Congo,Stock,Inward,9773.8,2114.279,0.039139,54.43917
2013,Congo,Stock,Outward,25.768,5.574,0.000102,0.14353
2013,"Congo, Dem. Rep. of the",Flow,Inward,2098.249,29.404,0.144358,6.42222
2013,"Congo, Dem. Rep. of the",Flow,Outward,400.663,5.615,0.028148,1.22633
2013,"Congo, Dem. Rep. of the",Stock,Inward,16465.428,230.741,0.065936,50.3966
2013,"Congo, Dem. Rep. of the",Stock,Outward,1140.756,15.986,0.00453,3.49157
2013,Costa Rica,Flow,Inward,2741.092,578.032,0.188585,5.51028
2013,Costa Rica,Flow,Outward,339.641,71.622,0.023861,0.68276
2013,Costa Rica,Stock,Inward,24111.504,5084.551,0.096555,48.47012
2013,Costa Rica,Stock,Outward,2476.363,522.207,0.009834,4.97811
2013,Croatia,Flow,Inward,916.338,214.268,0.063043,1.57834
2013,Croatia,Flow,Outward,-77.803,-18.193,-0.005466,-0.13401
2013,Croatia,Stock,Inward,30405.266,7109.694,0.121759,52.37127
2013,Croatia,Stock,Outward,5146.303,1203.365,0.020436,8.8642
2013,Cyprus,Flow,Inward,22260.811,25826.705,1.531525,93.16996
2013,Cyprus,Flow,Outward,26182.915,30377.078,1.83943,109.58546
2013,Cyprus,Stock,Inward,385812.644,447614.822,1.544995,1614.77263
2013,Cyprus,Stock,Outward,379295.421,440053.625,1.506177,1587.49558
2013,Czechia,Flow,Inward,3639.129,343.751,0.250369,1.71912
2013,Czechia,Flow,Outward,4019.163,379.649,0.282359,1.89865
2013,Czechia,Stock,Inward,134084.557,12665.583,0.536944,63.34136
2013,Czechia,Stock,Outward,20626.531,1948.375,0.081908,9.74395
2013,Benin,Flow,Inward,360.343,36.018,0.024791,3.30926
2013,Benin,Flow,Outward,58.59,5.856,0.004116,0.53807
2013,Benin,Stock,Inward,1459.716,145.905,0.005845,13.40549
2013,Benin,Stock,Outward,185.418,18.533,0.000736,1.70281
2013,Denmark,Flow,Inward,907.62,160.978,0.062443,0.26416
2013,Denmark,Flow,Outward,7039.25,1248.503,0.494529,2.04877
2013,Denmark,Stock,Inward,93897.973,16654.034,0.376016,27.32894
2013,Denmark,Stock,Outward,188236.203,33386.153,0.747483,54.78602
2013,Dominica,Flow,Inward,23.348,328.762,0.001606,4.68563
2013,Dominica,Stock,Inward,264.153,3719.464,0.001058,53.01115
2013,Dominica,Stock,Outward,13.233,186.325,5.3e-05,2.65557
2013,Dominican Republic,Flow,Inward,1990.5,198.095,0.136945,3.17658
2013,Dominican Republic,Stock,Inward,26107.9,2598.26,0.10455,41.66484
2013,Ecuador,Flow,Inward,727.064,46.288,0.050021,0.76429
2013,Ecuador,Stock,Inward,13798.545,878.47,0.055257,14.50499
2013,El Salvador,Flow,Inward,179.208,28.6,0.012329,0.81492
2013,El Salvador,Flow,Outward,0.102,0.016,7e-06,0.00046
2013,El Salvador,Stock,Inward,8240.752,1315.138,0.033,37.47336
2013,El Salvador,Stock,Outward,2.046,0.327,8e-06,0.00931
2013,Equatorial Guinea,Flow,Inward,582.949,541.567,0.040106,2.6567
2013,Equatorial Guinea,Stock,Inward,12955.757,12036.058,0.051882,59.04398
2013,Ethiopia,Flow,Inward,1343.876,14.089,0.092458,2.88745
2013,Ethiopia,Stock,Inward,6455.229,67.675,0.02585,13.86968
2013,Eritrea,Flow,Inward,43.859,13.366,0.003017,2.24005
2013,Eritrea,Stock,Inward,790.642,240.943,0.003166,40.38109
2013,Estonia,Flow,Inward,771.063,584.551,0.053048,3.05113
2013,Estonia,Flow,Outward,516.138,391.29,0.03626,2.04238
2013,Estonia,Stock,Inward,22016.229,16690.746,0.088164,87.11913
2013,Estonia,Stock,Outward,6827.233,5175.801,0.027111,27.01564
2013,Fiji,Flow,Inward,243.077,280.819,0.016724,5.80155
2013,Fiji,Flow,Outward,4.399,5.082,0.000309,0.10499
2013,Fiji,Stock,Inward,3530.165,4078.277,0.014137,84.25489
2013,Fiji,Stock,Outward,157.016,181.395,0.000624,3.74751
2013,Finland,Flow,Inward,-106.0,-19.489,-0.007293,-0.03907
2013,Finland,Flow,Outward,-2307.443,-424.241,-0.162105,-0.85056
2013,Finland,Stock,Inward,88805.714,16327.629,0.355624,32.73518
2013,Finland,Stock,Outward,145452.214,26742.534,0.577589,53.61596
2013,"France, metropolitan",Flow,Inward,34279.833,536.515,2.358423,1.21946
2013,"France, metropolitan",Flow,Outward,20374.527,318.883,1.431373,0.72479
2013,"France, metropolitan",Stock,Inward,761371.707,11916.258,3.048929,27.08469
2013,"France, metropolitan",Stock,Outward,1325423.28,20744.252,5.263238,47.15
2013,France,Flow,Inward,34279.833,519.039,2.358423,1.21662
2013,France,Flow,Outward,20374.527,308.496,1.431373,0.72311
2013,France,Stock,Inward,761371.707,11528.117,3.048929,27.02169
2013,France,Stock,Outward,1325423.28,20068.561,5.263238,47.04034
2013,French Polynesia,Flow,Inward,99.207,366.983,0.006825,1.6452
2013,French Polynesia,Flow,Outward,65.065,240.685,0.004571,1.079
2013,French Polynesia,Stock,Inward,827.575,3061.328,0.003314,13.72404
2013,French Polynesia,Stock,Outward,280.067,1036.011,0.001112,4.64447
2013,Djibouti,Flow,Inward,286.004,323.792,0.019677,14.00049
2013,Djibouti,Stock,Inward,799.748,905.413,0.003203,39.14927
2013,Gabon,Flow,Inward,771.193,424.415,0.053057,4.3841
2013,Gabon,Flow,Outward,-225.314,-123.999,-0.015829,-1.28087
2013,Gabon,Stock,Inward,4712.164,2593.276,0.01887,26.78785
2013,Gabon,Stock,Outward,510.091,280.722,0.002026,2.89978
2013,Georgia,Flow,Inward,1020.634,252.089,0.070219,5.93736
2013,Georgia,Flow,Outward,119.904,29.615,0.008424,0.69752
2013,Georgia,Stock,Inward,11904.129,2940.234,0.04767,69.25016
2013,Georgia,Stock,Outward,1394.133,344.341,0.005536,8.11012
2013,Gambia,Flow,Inward,25.5,12.986,0.001754,1.85372
2013,Gambia,Flow,Outward,-49.1,-25.004,-0.003449,-3.56933
2013,Gambia,Stock,Inward,374.644,190.784,0.0015,27.23476
2013,State of Palestine,Flow,Inward,175.712,40.547,0.012089,1.30008
2013,State of Palestine,Flow,Outward,48.334,11.154,0.003396,0.35762
2013,State of Palestine,Stock,Inward,2459.0,567.437,0.009847,18.19393
2013,State of Palestine,Stock,Outward,171.0,39.46,0.000679,1.26521
2013,Germany,Flow,Inward,12776.787,157.399,0.879032,0.34229
2013,Germany,Flow,Outward,39530.26,486.98,2.777123,1.05901
2013,Germany,Stock,Inward,967687.706,11921.099,3.875126,25.9243
2013,Germany,Stock,Outward,1506817.577,18562.725,5.983552,40.36756
2013,Ghana,Flow,Inward,3226.33,121.256,0.221969,5.09859
2013,Ghana,Flow,Outward,8.813,0.331,0.000619,0.01393
2013,Ghana,Stock,Inward,19848.13,745.956,0.079482,31.36614
2013,Ghana,Stock,Outward,118.173,4.441,0.000469,0.18675
2013,Kiribati,Flow,Inward,0.838,7.767,5.8e-05,0.45271
2013,Kiribati,Flow,Outward,0.157,1.455,1.1e-05,0.08482
2013,Kiribati,Stock,Inward,4.883,45.26,2e-05,2.63795
2013,Kiribati,Stock,Outward,1.922,17.815,8e-06,1.03833
2013,Greece,Flow,Inward,2818.248,262.394,0.193893,1.18173
2013,Greece,Flow,Outward,-784.913,-73.08,-0.055143,-0.32913
2013,Greece,Stock,Inward,25849.835,2406.763,0.103516,10.83923
2013,Greece,Stock,Outward,36299.27,3379.663,0.144144,15.22084
2013,Grenada,Flow,Inward,113.092,1045.479,0.007781,13.4222
2013,Grenada,Stock,Inward,502.91,4649.166,0.002014,59.68755
2013,Grenada,Stock,Outward,28.467,263.165,0.000113,3.37859
2013,Guatemala,Flow,Inward,1479.313,94.853,0.101775,2.79134
2013,Guatemala,Flow,Outward,30.454,1.953,0.002139,0.05746
2013,Guatemala,Stock,Inward,9093.9,583.099,0.036417,17.15945
2013,Guatemala,Stock,Outward,614.8,39.421,0.002441,1.16008
2013,Guinea,Flow,Inward,-131.9,-12.109,-0.009075,-1.57462
2013,Guinea,Flow,Outward,-0.87,-0.08,-6.1e-05,-0.01039
2013,Guinea,Stock,Inward,2018.1,185.269,0.008082,24.09207
2013,Guinea,Stock,Outward,67.3,6.178,0.000267,0.80343
2013,Guyana,Flow,Inward,214.02,281.872,0.014724,5.13508
2013,Guyana,Stock,Inward,2538.226,3342.934,0.010164,60.90085
2013,Guyana,Stock,Outward,1.511,1.99,6e-06,0.03625
2013,Haiti,Flow,Inward,161.92,15.568,0.01114,1.93117
2013,Haiti,Stock,Inward,1060.53,101.967,0.004247,12.6486
2013,Honduras,Flow,Inward,1059.7,120.441,0.072906,5.72819
2013,Honduras,Flow,Outward,68.1,7.74,0.004784,0.36811
2013,Honduras,Stock,Inward,10083.5,1146.044,0.04038,54.5062
2013,Honduras,Stock,Outward,1530.2,173.916,0.006076,8.27147
2013,"China, Hong Kong SAR",Flow,Inward,74294.224,10480.537,5.11138,26.94779
2013,"China, Hong Kong SAR",Flow,Outward,80773.079,11394.497,5.674558,29.29778
2013,"China, Hong Kong SAR",Stock,Inward,1352021.668,190726.989,5.414199,490.40151
2013,"China, Hong Kong SAR",Stock,Outward,1240692.59,175022.019,4.926773,450.02054
2013,Hungary,Flow,Inward,3584.741,364.528,0.246627,2.64729
2013,Hungary,Flow,Outward,1941.892,197.469,0.136424,1.43407
2013,Hungary,Stock,Inward,109150.314,11099.366,0.437095,80.60627
2013,Hungary,Stock,Outward,39929.365,4060.37,0.158559,29.48738
2013,Iceland,Flow,Inward,396.811,1212.769,0.0273,2.47488
2013,Iceland,Flow,Outward,460.275,1406.734,0.032336,2.87071
2013,Iceland,Stock,Inward,7366.984,22515.645,0.029501,45.9474
2013,Iceland,Stock,Outward,9503.141,29044.364,0.037737,59.27047
2013,India,Flow,Inward,28199.422,22.016,1.940096,1.47098
2013,India,Flow,Outward,1678.741,1.311,0.117937,0.08757
2013,India,Stock,Inward,226548.835,176.875,0.90722,11.81755
2013,India,Stock,Outward,119837.53,93.562,0.475873,6.25113
2013,Indonesia,Flow,Inward,18816.66,74.727,1.29457,2.06205
2013,Indonesia,Flow,Outward,6646.6,26.396,0.466944,0.72838
2013,Indonesia,Stock,Inward,230799.1,916.578,0.92424,25.29238
2013,Indonesia,Stock,Outward,19350.26,76.846,0.07684,2.12052
2013,Iran (Islamic Republic of),Flow,Inward,3049.945,39.878,0.209834,0.56536
2013,Iran (Islamic Republic of),Flow,Outward,189.204,2.474,0.013292,0.03507
2013,Iran (Islamic Republic of),Stock,Inward,40941.4,535.308,0.163951,7.58925
2013,Iran (Islamic Republic of),Stock,Outward,3516.304,45.976,0.013963,0.65181
2013,Iraq,Flow,Inward,-2335.3,-70.431,-0.160667,-0.99528
2013,Iraq,Flow,Outward,227.1,6.849,0.015954,0.09679
2013,Iraq,Stock,Inward,10912.706,329.122,0.0437,4.65088
2013,Iraq,Stock,Outward,1714.6,51.711,0.006809,0.73074
2013,Ireland,Flow,Inward,50608.938,10965.172,3.481852,21.22112
2013,Ireland,Flow,Outward,29177.236,6321.678,2.049791,12.23447
2013,Ireland,Stock,Inward,414740.64,89859.666,1.660838,173.90724
2013,Ireland,Stock,Outward,534756.748,115862.923,2.123512,224.23188
2013,Israel,Flow,Inward,11842.324,1531.038,0.814742,4.04677
2013,Israel,Flow,Outward,3858.293,498.82,0.271057,1.31846
2013,Israel,Stock,Inward,86531.0,11187.183,0.346515,29.56948
2013,Israel,Stock,Outward,77745.084,10051.293,0.308725,26.56715
2013,Italy,Flow,Inward,24279.301,403.533,1.670395,1.13385
2013,Italy,Flow,Outward,25141.23,417.859,1.766249,1.1741
2013,Italy,Stock,Inward,364959.158,6065.787,1.461487,17.04369
2013,Italy,Stock,Outward,533897.936,8873.626,2.120101,24.93318
2013,C繫te d'Ivoire,Flow,Inward,407.591,18.453,0.028042,1.05039
2013,C繫te d'Ivoire,Flow,Outward,-6.401,-0.29,-0.00045,-0.0165
2013,C繫te d'Ivoire,Stock,Inward,8279.196,374.836,0.033154,21.33601
2013,C繫te d'Ivoire,Stock,Outward,120.506,5.456,0.000479,0.31055
2013,Jamaica,Flow,Inward,544.748,190.557,0.037478,3.81302
2013,Jamaica,Flow,Outward,72.8,25.466,0.005114,0.50957
2013,Jamaica,Stock,Inward,12663.785,4429.895,0.050712,88.64148
2013,Jamaica,Stock,Outward,316.609,110.752,0.001257,2.21614
2013,Japan,Flow,Inward,2303.718,17.954,0.158494,0.04468
2013,Japan,Flow,Outward,135748.823,1057.941,9.536773,2.63298
2013,Japan,Stock,Inward,170710.087,1330.407,0.683612,3.31108
2013,Japan,Stock,Outward,1118010.199,8713.068,4.439603,21.68486
2013,Kazakhstan,Flow,Inward,10321.0,606.186,0.710076,4.36158
2013,Kazakhstan,Flow,Outward,2286.621,134.301,0.160642,0.96631
2013,Kazakhstan,Stock,Inward,125218.076,7354.47,0.501438,52.91622
2013,Kazakhstan,Stock,Outward,23368.86,1372.53,0.092797,9.8755
2013,Jordan,Flow,Inward,1946.761,228.52,0.133935,5.65017
2013,Jordan,Flow,Outward,15.634,1.835,0.001098,0.04537
2013,Jordan,Stock,Inward,26945.941,3163.043,0.107906,78.20634
2013,Jordan,Stock,Outward,524.93,61.619,0.002084,1.52353
2013,Kenya,Flow,Inward,1978.361,43.461,0.13611,3.5907
2013,Kenya,Flow,Outward,22.971,0.505,0.001614,0.04169
2013,Kenya,Stock,Inward,5266.796,115.703,0.021091,9.55918
2013,Kenya,Stock,Outward,61.022,1.341,0.000242,0.11075
2013,"Korea, Dem. People's Rep. of",Flow,Inward,119.743,4.803,0.008238,0.72286
2013,"Korea, Republic of",Flow,Inward,12766.6,253.579,0.878331,0.93133
2013,"Korea, Republic of",Flow,Outward,28317.8,562.467,1.989413,2.06579
2013,"Korea, Republic of",Stock,Inward,180859.7,3592.355,0.724256,13.19378
2013,"Korea, Republic of",Stock,Outward,238812.1,4743.444,0.94832,17.42143
2013,Kuwait,Flow,Inward,1433.628,406.543,0.098632,0.82313
2013,Kuwait,Flow,Outward,16647.971,4720.978,1.169571,9.55859
2013,Kuwait,Stock,Inward,16097.155,4564.779,0.064461,9.24233
2013,Kuwait,Stock,Outward,37153.143,10535.768,0.147535,21.33183
2013,Kyrgyzstan,Flow,Inward,626.094,109.241,0.043075,8.53566
2013,Kyrgyzstan,Flow,Outward,-0.008,-0.001,-1e-06,-0.00011
2013,Kyrgyzstan,Stock,Inward,3319.244,579.142,0.013292,45.25193
2013,Kyrgyzstan,Stock,Outward,1.198,0.209,5e-06,0.01634
2013,Lao People's Dem. Rep.,Flow,Inward,681.397,104.168,0.04688,5.70578
2013,Lao People's Dem. Rep.,Flow,Outward,-28.571,-4.368,-0.002007,-0.23925
2013,Lao People's Dem. Rep.,Stock,Inward,3487.651,533.174,0.013966,29.20434
2013,Lao People's Dem. Rep.,Stock,Outward,23.019,3.519,9.1e-05,0.19275
2013,Lebanon,Flow,Inward,2661.087,450.039,0.183081,5.67283
2013,Lebanon,Flow,Outward,1975.697,334.127,0.138799,4.21174
2013,Lebanon,Stock,Inward,53194.484,8996.168,0.213018,113.3985
2013,Lebanon,Stock,Outward,10773.692,1822.03,0.042782,22.96705
2013,Lesotho,Flow,Inward,50.4,24.846,0.003467,2.08264
2013,Lesotho,Stock,Inward,617.6,304.457,0.002473,25.52065
2013,Latvia,Flow,Inward,901.786,440.982,0.062042,2.96321
2013,Latvia,Flow,Outward,411.714,201.332,0.028924,1.35286
2013,Latvia,Stock,Inward,15903.772,7777.096,0.063687,52.25866
2013,Latvia,Stock,Outward,1599.755,782.295,0.006353,5.25668
2013,Liberia,Flow,Inward,1061.27,249.808,0.073014,54.81767
2013,Liberia,Flow,Outward,327.131,77.002,0.022982,16.89727
2013,Liberia,Stock,Inward,8843.494,2081.637,0.035414,456.79206
2013,Liberia,Stock,Outward,4344.902,1022.73,0.017254,224.42673
2013,Libya,Flow,Inward,702.0,111.07,0.048297,1.06645
